Filename	C	H	N	B	ESP	OOP	DP	aekcal	aehart	aeev	aej	aepekcal	aepehart	aepeev	aepej	homoev	homohart	homokcal	homoj	lumoev	lumohart	lumokcal	lumoj	hlgapev	hlgaphart	hlgapkcal	hlgapj	diffaekcal	diffaehart	diffaeev	diffaej	diffhlgapev	diffhlgaphart	diffhlgapkcal	diffhlgapj
PAH13		22	14	00	00		-846.29405274	4.73600000	0.04166000	4586.61585202	7.30923762	198.89448636	19190.40072485	31.41517707	0.05006327	1.36229100	131.44110086	-5.45610000	-0.20050798	-125.82065601	-526.43362474	-1.83540000	-0.06744971	-42.32532982	-177.08917997	3.62070000	0.13305827	83.49532619	349.34444477	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH14		22	14	00	00		-846.31278135	0.00000000	0.00000000	4598.36823210	7.32796623	199.40411779	19239.57268311	31.49567282	0.05019155	1.36578163	131.77789508	-5.34470000	-0.19641410	-123.25171096	-515.68515866	-2.01040000	-0.07388084	-46.36092572	-193.97411323	3.33430000	0.12253327	76.89078524	321.71104543	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH15		22	14	00	00		-846.30947815	0.00100000	0.01877000	4596.29544156	7.32466302	199.31423309	19230.90012749	31.48147563	0.05016892	1.36516598	131.71849404	-5.38090000	-0.19774443	-124.08650280	-519.17792771	-2.03580000	-0.07481427	-46.94666364	-196.42484068	3.34510000	0.12293016	77.13983916	322.75308703	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH16		22	14	00	00		-846.31245656	0.00000000	0.11549000	4598.16442570	7.32764144	199.39527991	19238.71995713	31.49427689	0.05018932	1.36572110	131.77205451	-5.38340000	-0.19783630	-124.14415417	-519.41914104	-2.00320000	-0.07361624	-46.19488978	-193.27941883	3.38020000	0.12422006	77.94926439	326.13972221	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH17		20	12	00	00		-768.95107746	0.00000000	0.09054000	4142.03439928	6.60075197	179.61561005	17330.27192659	31.37904848	0.05000570	1.36072432	131.28993884	-5.38580000	-0.19792450	-124.19949948	-519.65070584	-1.92300000	-0.07066895	-44.34543383	-185.54129513	3.46280000	0.12725555	79.85406566	334.10941071	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH18		22	14	00	00		-846.30631166	0.00000000	0.09898000	4594.30844030	7.32149654	199.22806856	19222.58651422	31.46786603	0.05014724	1.36457581	131.66155147	-5.28840000	-0.19434512	-121.95340211	-510.25303442	-2.05640000	-0.07557131	-47.42171093	-198.41243854	3.23200000	0.11877381	74.53169118	311.84059588	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH19		22	14	00	00		-846.30802226	0.00000000	0.02842000	4595.38186094	7.32320714	199.27461648	19227.07770617	31.47521823	0.05015895	1.36489463	131.69231307	-5.17030000	-0.19000502	-119.22995139	-498.85811660	-2.21520000	-0.08140710	-51.08372596	-213.73430940	2.95510000	0.10859792	68.14622543	285.12380720	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH20		22	14	00	00		-846.29013682	0.00100000	0.14503000	4584.15857744	7.30532170	198.78792885	19180.11948801	31.39834642	0.05003645	1.36156116	131.37068142	-5.52650000	-0.20309513	-127.44411859	-533.22619218	-1.93380000	-0.07106584	-44.59448775	-186.58333673	3.59270000	0.13202929	82.84963084	346.64285545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH21		20	12	00	00		-768.94743571	0.00000000	0.04985000	4139.74916651	6.59711022	179.51651298	17320.71051268	31.36173611	0.04997811	1.35997358	131.21750388	-5.09020000	-0.18706140	-117.38280149	-491.12964144	-2.24700000	-0.08257573	-51.81705138	-216.80254299	2.84320000	0.10448567	65.56575011	274.32709845	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH22		22	14	00	00		-846.30147814	0.00000000	0.08879000	4591.27536222	7.31666302	199.09654184	19209.89611553	31.44709152	0.05011413	1.36367494	131.57463092	-4.93180000	-0.18124031	-113.73001069	-475.84636471	-2.50960000	-0.09222610	-57.87275129	-242.13959140	2.42220000	0.08901421	55.85725939	233.70677331	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH23		22	14	00	00		-846.29499894	0.00000000	0.08733000	4587.20960100	7.31018382	198.92023375	19192.88497058	31.41924384	0.05006975	1.36246735	131.45811623	-5.51280000	-0.20259166	-127.12818908	-531.90434311	-1.84260000	-0.06771430	-42.49136577	-177.78387437	3.67020000	0.13487736	84.63682331	354.12046875	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH24		22	14	00	00		-846.29213501	0.00000000	0.04580000	4585.41246107	7.30731989	198.84230239	19185.36573712	31.40693466	0.05005014	1.36193358	131.40661462	-5.21200000	-0.19153747	-120.19157624	-502.88155498	-2.27640000	-0.08365616	-52.49503149	-219.63921177	2.93560000	0.10788131	67.69654474	283.24234321	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH25		26	16	00	00		-999.82672822	0.00000000	0.00000000	5378.74548789	8.57157654	233.24447819	22504.67112133	31.27177609	0.04983475	1.35607255	130.84111116	-4.41850000	-0.16237688	-101.89303139	-426.32044334	-3.09200000	-0.11362891	-71.30321445	-298.33264927	1.32650000	0.04874798	30.58981694	127.98779407	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH26		26	16	00	00		-999.84439524	6.29100000	0.00077000	5389.83170818	8.58924356	233.72522220	22551.05586703	31.33623086	0.04993746	1.35886757	131.11078992	-5.28350000	-0.19416505	-121.84040542	-509.78025628	-1.97120000	-0.07244026	-45.45695224	-190.19188818	3.31230000	0.12172478	76.38345318	319.58836811	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH27		24	14	00	00		-922.50136995	0.00100000	0.00000000	4945.21887182	7.88070790	214.44498497	20690.79575969	31.29885362	0.04987790	1.35724674	130.95440355	-5.47810000	-0.20131646	-126.32798806	-528.55630206	-1.85020000	-0.06799360	-42.66662593	-178.51716290	3.62790000	0.13332287	83.66136213	350.03913916	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH28		24	14	00	00		-922.49735141	0.00100000	0.12124000	4942.69720504	7.87668937	214.33563515	20680.24510589	31.28289370	0.04985246	1.35655465	130.88762724	-5.02760000	-0.18476089	-115.93921119	-485.08965960	-2.30670000	-0.08476966	-53.19376610	-222.56271736	2.72090000	0.09999123	62.74544509	262.52694224	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH29		24	14	00	00		-922.49355359	0.00000000	0.00000000	4940.31403640	7.87289155	214.23229118	20670.27392830	31.26781036	0.04982843	1.35590058	130.82451855	-4.88420000	-0.17949104	-112.63232860	-471.25366286	-2.49590000	-0.09172263	-57.55682178	-240.81774234	2.38830000	0.08776841	55.07550682	230.43592052	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH30		22	12	00	00		-845.13283782	0.00000000	0.00000000	4484.60025410	7.14666541	194.47067137	18763.56746315	31.14305732	0.04962962	1.35049077	130.30255183	-4.89860000	-0.18002023	-112.96440049	-472.64305166	-2.50120000	-0.09191741	-57.67904269	-241.32911461	2.39740000	0.08810283	55.28535780	231.31393705	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH31		22	12	00	00		-845.14208556	0.00000000	0.07727000	4490.40330077	7.15591316	194.72231529	18787.84741042	31.18335626	0.04969384	1.35223830	130.47116259	-5.18990000	-0.19072531	-119.68193813	-500.74922913	-2.17920000	-0.08008412	-50.25354623	-210.26083742	3.01070000	0.11064119	69.42839190	290.48839171	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH32		26	16	00	00		-999.81573151	0.00200000	0.29972000	5371.84494736	8.56057983	232.94524244	22475.79925975	31.23165667	0.04977081	1.35433280	130.67325151	-5.55210000	-0.20403591	-128.03446862	-535.69621670	-2.07070000	-0.07609682	-47.75147677	-199.79217880	3.48140000	0.12793909	80.28299185	335.90403790	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH33		26	16	00	00		-999.82526327	0.00300000	0.00007000	5377.82621391	8.57011159	233.20461470	22500.82487900	31.26643148	0.04982623	1.35584078	130.81874931	-5.49900000	-0.20208452	-126.80995352	-530.57284552	-2.04120000	-0.07501272	-47.07119060	-196.94586148	3.45780000	0.12707181	79.73876292	333.62698404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH34		24	14	00	00		-922.47709116	0.00000000	0.00006000	4929.98370422	7.85642912	213.78432558	20627.05181846	31.20242851	0.04972423	1.35306535	130.55096089	-4.56690000	-0.16783048	-105.31521672	-440.63886674	-2.83270000	-0.10409981	-65.32361435	-273.31400246	1.73420000	0.06373068	39.99160236	167.32486428	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH35		26	16	00	00		-999.84329258	5.40600000	0.07320000	5389.13977683	8.58814090	233.69521722	22548.16082626	31.33220800	0.04993105	1.35869312	131.09395827	-5.32880000	-0.19582979	-122.88504825	-514.15104186	-1.94960000	-0.07164648	-44.95884440	-188.10780499	3.37920000	0.12418331	77.92620384	326.04323688	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH36		24	14	00	00		-922.49911271	0.00000000	0.09106000	4943.80243402	7.87845067	214.38356241	20684.86938394	31.28988882	0.04986361	1.35685799	130.91689482	-5.40690000	-0.19869991	-124.68607705	-521.68654636	-2.05040000	-0.07535081	-47.28334764	-197.83352654	3.35650000	0.12334910	77.40272940	323.85301982	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
